date,portfolio_value,return,cum_return,drawdown
2017-12-29,-4.098931257814105,0.0,-4.105088891150826e-06,-1.0000041050888913
2018-01-05,-4.098931257814105,0.0,-4.105088891150826e-06,-1.0000041050888913
2018-01-12,-4.098931257814105,0.0,-4.105088891150826e-06,-1.0000041050888913
2018-01-19,-4.098931257814105,0.0,-4.105088891150826e-06,-1.0000041050888913
2018-01-26,-4.098931257814105,0.0,-4.105088891150826e-06,-1.0000041050888913
2018-02-02,-4.098931257814105,0.0,-4.105088891150826e-06,-1.0000041050888913
2018-02-09,-4.098931257814105,0.0,-4.105088891150826e-06,-1.0000041050888913
2018-02-16,-4.098931257814105,0.0,-4.105088891150826e-06,-1.0000041050888913
2018-02-23,20.062941394825376,-5.894676229706918,2.009308101634988e-05,-0.9999799069189836
2018-03-02,6.698440578121339,-0.6661286873992964,6.708503333121013e-06,-0.9999932914966668
2018-03-09,-3.0659738536895755,-1.457714570717214,-3.0705797232744845e-06,-1.0000030705797234
2018-03-16,-10.02688761491386,2.2703761001900133,-1.0041950540724939e-05,-1.0000100419505407
2018-03-23,-8.904753886847185,-0.11191246687532708,-8.918131083472386e-06,-1.0000089181310834
2018-03-30,-2.0862003367627917,-0.7657206068497608,-2.0893343382701954e-06,-1.0000020893343382
2018-04-06,3.3991036493655207,-2.6293275336346618,3.4042099643119856e-06,-0.9999965957900356
2018-04-13,5.8140042589468015,0.7104521834843278,5.8227383664965415e-06,-0.9999941772616335
2018-04-20,3.427072804231854,-0.4105486250791527,3.432221135935755e-06,-0.999996567778864
2018-04-27,-2.033161617728502,-1.5932647871436791,-2.0362159416409623e-06,-1.0000020362159416
2018-05-04,-4.748746846426156,1.335646514777105,-4.755880667427295e-06,-1.0000047558806675
2018-05-11,-4.057009434022827,-0.14566735915264073,-4.063104090158063e-06,-1.00000406310409
2018-05-18,-1.894112866268908,-0.53312584131934,-1.8969583037244938e-06,-1.0000018969583038
2018-05-25,-0.425056662448126,-0.7755906366417235,-4.2569520525600986e-07,-1.0000004256952053
2018-06-01,1.4561492664057227,-4.4257768317734145,1.4583367715630668e-06,-0.9999985416632284
2018-06-08,1.8936130606125359,0.3004251035930021,1.8964577472333854e-06,-0.9999981035422527
2018-06-15,0.8215883779796953,-0.5661265783021521,8.228226118975414e-07,-0.9999991771773881
2018-06-22,-0.0878800375640818,-1.1069635841005696,-8.801205564755302e-08,-1.0000000880120556
2018-06-29,-0.887563231481414,9.099713838130828,-8.888965763459317e-07,-1.0000008888965763
2018-07-06,-0.8956359026531706,0.009095319505611599,-8.969813747152422e-07,-1.0000008969813747
2018-07-13,-0.4110242788698961,-0.5410810602251362,-4.1164174148211873e-07,-1.0000004116417416
2018-07-20,0.2510557854641956,-1.610805245263051,2.51432934866495e-07,-0.9999997485670651
2018-07-27,0.7074527537311952,1.8179105788107353,7.085155270217268e-07,-0.999999291484473
2018-08-03,0.6418591738937902,-0.09271796525132758,6.428234090073003e-07,-0.9999993571765909
2018-08-10,0.24270248996819938,-0.6218757948166993,2.430670906041052e-07,-0.9999997569329094
2018-08-17,-0.40175067905901923,-2.6553216207697723,-4.0235421037458055e-07,-1.0000004023542104
2018-08-24,-0.6096611364943398,0.5175111537391515,-6.10577001997335e-07,-1.000000610577002
2018-08-31,-0.326723631184733,-0.46408978426367786,-3.272144528640286e-07,-1.0000003272144529
2018-09-07,-0.11595759432962904,-0.6450896621430319,-1.1613179201765535e-07,-1.000000116131792
2018-09-14,0.05691362903132907,-1.4908141580580092,5.699912772291335e-08,-0.9999999430008722
2018-09-21,0.18489758233880677,2.2487399852331813,1.8517534535684172e-07,-0.9999998148246546
2018-09-28,0.162656071995648,-0.12029097439686032,1.629004226295921e-07,-0.9999998370995774
2018-10-05,0.05728823254550139,-0.6477953030426421,5.737429398648101e-08,-0.999999942625706
2018-10-12,-0.06249801687054231,-2.0909398683386335,-6.259190472763365e-08,-1.0000000625919048
2018-10-19,-0.09623822840994935,0.5398605144431403,-9.638280261386998e-08,-1.0000000963828026
2018-10-26,-0.059962873017284396,-0.37693290901139154,-6.005295244595322e-08,-1.0000000600529524
2018-11-02,0.0076715376565391485,-1.1279381268860786,7.68306224991401e-09,-0.9999999923169377
2018-11-09,0.046474614701604154,5.058057299893408,4.654443134862704e-08,-0.9999999534555687
2018-11-16,0.045971614805539567,-0.010823110622737997,4.604067581926841e-08,-0.9999999539593242
2018-11-23,0.03586208351178768,-0.21990811800967436,3.591595744795957e-08,-0.9999999640840426
2018-11-30,-0.009404471835274944,-1.2622399736530574,-9.41859973487725e-09,-1.0000000094185997
2018-12-07,-0.04153023886330649,3.416009701632791,-4.159262780501396e-08,-1.0000000415926278
2018-12-14,-0.03874688486929853,-0.06701993704320242,-3.880509250806058e-08,-1.0000000388050925
2018-12-21,-0.020398191633148228,-0.4735527332853813,-2.0428834885476418e-08,-1.0000000204288348
2018-12-28,-0.0014228036368915502,-0.9302485405333965,-1.4249410484642449e-09,-1.000000001424941
2019-01-04,0.01812158987566387,-13.736536093803327,1.814881309530681e-08,-0.9999999818511869
2019-01-11,0.020906191509090673,0.15366210429286564,2.093759790594957e-08,-0.9999999790624021
2019-01-18,0.005172763642143665,-0.7525726462471951,5.180534443809371e-09,-0.9999999948194656
2019-01-25,-0.007381753672918127,-2.4270425218692235,-7.3928429373241e-09,-1.000000007392843
2019-02-01,-0.012374336823071312,0.6763410662793812,-1.2392926212389874e-08,-1.0000000123929262
2019-02-08,-0.008736484642128521,-0.2939836076031326,-8.749609055712073e-09,-1.000000008749609
2019-02-15,0.0013876035667851113,-1.15882859337884,1.3896880989335094e-09,-0.9999999986103119
2019-02-22,0.009195698148179608,5.627035536875124,9.2095124168048e-09,-0.9999999907904876
2019-03-01,0.008978182881661015,-0.023654024198440315,8.991670387241864e-09,-0.9999999910083296
2019-03-08,0.003859846915893755,-0.5700859553910467,3.865645383969703e-09,-0.9999999961343546
2019-03-15,-0.0027790955692048452,-1.72000149999766,-2.7832704749172168e-09,-1.0000000027832705
2019-03-22,-0.0055098949681601644,0.982621623097566,-5.518172226499906e-09,-1.0000000055181721
2019-03-29,-0.003271004070179353,-0.4063400320548053,-3.275917947099998e-09,-1.000000003275918
2019-04-05,0.0005263184469710405,-1.160904247038183,5.271091106369953e-10,-0.9999999994728909
2019-04-12,0.0026478472221637666,4.030884319943775,2.6518249596031678e-09,-0.999999997348175
2019-04-19,0.0026045539733247857,-0.016350357557111117,2.608466673334784e-09,-0.9999999973915333
2019-04-26,0.0017403990496029057,-0.3317861455636345,1.74301356995784e-09,-0.9999999982569864
2019-05-03,-0.0001941448649566235,-1.1115519254052226,-1.9443651973622775e-10,-1.0000000001944365
2019-05-10,-0.0006375331023306605,2.28380100330287,-6.38490838588543e-10,-1.0000000006384908
2019-05-17,-0.0006475731469332874,0.015748271840196226,-6.485459658821102e-10,-1.0000000006485459
2019-05-24,-0.00015748002046584114,-0.7568150853511771,-1.5771659535887934e-10,-1.0000000001577165
2019-05-31,0.00039952983632342396,-3.5370192049859788,4.001300313704794e-10,-0.99999999959987
2019-06-07,0.0005500178190808787,0.3766626896811607,5.508440852086913e-10,-0.999999999449156
2019-06-14,0.00034343960309680016,-0.3755845880216869,3.43955536401402e-10,-0.9999999996560445
2019-06-21,-4.771226629252242e-05,-1.138924765409406,-4.778394220583114e-11,-1.000000000047784
2019-06-28,-0.0002297176227037157,3.8146449656221337,-2.300627167788839e-10,-1.0000000002300626
2019-07-05,-0.00022792472554850304,-0.007804787173533945,-2.282671262378597e-10,-1.0000000002282672
2019-07-12,-7.493646721516798e-05,-0.6712227379682802,-7.504904077633245e-11,-1.000000000075049
2019-07-19,0.00012069939650633082,-2.6106897081198395,1.2088071758270484e-10,-0.9999999998791193
2019-07-26,0.0001761765747667497,0.4596309498325375,1.764412366216822e-10,-0.9999999998235588
2019-08-02,6.580540301011004e-05,-0.62648040412164,6.590425939920884e-11,-0.9999999999340957
2019-08-09,-7.928442777857993e-05,-2.2048315814797004,-7.940353307819719e-11,-1.0000000000794036
2019-08-16,-0.0001356663204249214,0.7111345093364478,-1.3587012561334135e-10,-1.0000000001358702
2019-08-23,-8.148606786631647e-05,-0.3993640602096865,-8.160848058719722e-11,-1.0000000000816085
2019-08-30,-1.7458929414356045e-05,-0.7857433807826066,-1.7485157150081154e-11,-1.0000000000174851
2019-09-06,4.718977000077249e-05,-3.7029017003739937,4.726066099226085e-11,-0.9999999999527394
2019-09-13,6.472989691502327e-05,0.37169341817015966,6.482713762145541e-11,-0.9999999999351729
2019-09-20,3.0145789730631425e-05,-0.5342833656879371,3.0191076345149126e-11,-0.9999999999698089
2019-09-27,-2.386320538232823e-05,-1.7915933069114656,-2.389905396327312e-11,-1.000000000023899
2019-10-04,-4.4282896469425095e-05,0.8556977472195986,-4.434942060032554e-11,-1.0000000000443494
2019-10-11,-3.3219142789973186e-05,-0.2498425929995528,-3.326904635951243e-11,-1.000000000033269
2019-10-18,-2.653932446341436e-06,-0.9201083404493359,-2.6579193253294288e-12,-1.0000000000026579
2019-10-25,1.831441759155808e-05,-7.9008605011048125,1.8341930487289007e-11,-0.9999999999816581
2019-11-01,2.1210296502067014e-05,0.15812017477660723,2.1242159741679526e-11,-0.9999999999787579
2019-11-08,9.504455181991158e-06,-0.5518942801641213,9.518733281914026e-12,-0.9999999999904813
2019-11-15,-8.391662136787509e-06,-1.882918797143455,-8.404268539596902e-12,-1.0000000000084042
2019-11-22,-1.63063982233968e-05,0.9431666763503905,-1.6330894565244662e-11,-1.000000000016331
2019-11-29,-1.166274251812107e-05,-0.28477507059854,-1.16802629124898e-11,-1.0000000000116802
2019-12-06,-4.1587980367561454e-06,-0.6434116563668979,-4.165045605163891e-12,-1.0000000000041651
2019-12-13,3.267644304838602e-06,-1.785718439789242,3.272553134540412e-12,-0.9999999999967274
2019-12-20,7.5810284755149986e-06,1.320028671507882,7.592417101166747e-12,-0.9999999999924076
2019-12-27,6.440433542964941e-06,-0.15045385151024304,6.450108706023976e-12,-0.9999999999935499
2020-01-03,2.045207732423004e-06,-0.6824425376367652,2.0482801526519818e-12,-0.9999999999979517
2020-01-10,-2.734721011614674e-06,-2.3371360611739855,-2.738829255497921e-12,-1.000000000002739
2020-01-17,-4.602155284241436e-06,0.6828609809540187,-4.609068887572796e-12,-1.000000000004609
2020-01-24,-3.01493363946933e-06,-0.3448865904649119,-3.01946283371991e-12,-1.0000000000030194
2020-01-31,-3.4030697976916855e-07,-0.8871262122276538,-3.408182070797883e-13,-1.0000000000003408
2020-02-07,2.404855635446417e-06,-8.066724394185623,2.4084683379533475e-12,-0.9999999999975915
2020-02-14,3.053667747712048e-06,0.2697925408504578,3.05825513040766e-12,-0.9999999999969418
2020-02-21,1.7717599638187825e-06,-0.4197928163120337,1.7744215962131027e-12,-0.9999999999982255
2020-02-28,-7.649041467522293e-07,-1.4317199634106106,-7.660532265921179e-13,-1.000000000000766
2020-03-06,-1.7113020295153527e-06,1.2372764440897774,-1.713872838773514e-12,-1.000000000001714
2020-03-13,-1.3499941988990828e-06,-0.21113036996665846,-1.3520222322474548e-12,-1.000000000001352
2020-03-20,-3.7856667313038715e-07,-0.7195790371254133,-3.791353761946794e-13,-1.000000000000379
2020-03-27,8.054884224187722e-07,-3.127731994362175,8.066984701239587e-13,-0.9999999999991933
2020-04-03,1.1671327375473894e-06,0.4489751870581187,1.1688860666473612e-12,-0.9999999999988312
2020-04-10,5.846248879995186e-07,-0.4990930601192386,5.855031427135894e-13,-0.9999999999994145
2020-04-17,-1.0443645898761862e-07,-1.1786384075179923,-1.045933490111354e-13,-1.0000000000001046
2020-04-24,-4.22697657709673e-07,3.0474146845574834,-4.233326566947154e-13,-1.0000000000004234
2020-05-01,-3.9102596584515577e-07,-0.07492753103039607,-3.916133859240421e-13,-1.0000000000003917
2020-05-22,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-05-29,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-06-05,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-06-12,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-06-19,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-06-26,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-07-03,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-07-10,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-07-17,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-07-24,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-07-31,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-08-07,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-08-14,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-08-21,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-08-28,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-09-04,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-09-11,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-09-18,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-09-25,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-10-02,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-10-09,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-10-16,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-10-23,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-10-30,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-11-06,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-11-13,-3.9102596584515577e-07,0.0,-3.916133859240421e-13,-1.0000000000003917
2020-11-20,2.0701042843467615e-08,-1.052940327885195,2.0732141055050188e-14,-0.9999999999999792
2020-11-27,5.3743290705831595e-06,258.6163445108309,5.382402674595051e-12,-0.9999999999946176
2020-12-04,5.811314492924364e-06,0.08130976287497549,5.820044559764008e-12,-0.99999999999418
2020-12-11,2.93125881717201e-06,-0.4955945301633564,2.935662310637966e-12,-0.9999999999970643
2020-12-18,-2.0412313376284338e-06,-1.696366805165895,-2.04429778430489e-12,-1.0000000000020444
2020-12-25,-4.4425659874374485e-06,1.1764147480701332,-4.449239847208259e-12,-1.0000000000044493
2021-01-01,-3.1868414011611123e-06,-0.2826574979026165,-3.1916288444277523e-12,-1.0000000000031917
2021-01-08,-6.355050598361709e-07,-0.800584660534212,-6.36459749460361e-13,-1.0000000000006364
2021-01-15,3.04147764206347e-06,-5.785921992261624,3.046046712131665e-12,-0.999999999996954
2021-01-22,3.7428082666550175e-06,0.2305887818776582,3.748430913024551e-12,-0.9999999999962516
2021-01-29,1.8084792604933174e-06,-0.5168122084678486,1.811196054575179e-12,-0.9999999999981888
2021-02-05,1.6831781969543532e-08,-0.990692853195921,1.6857067570899796e-14,-0.9999999999999831
2021-02-12,-1.204086709526226e-06,-72.53649635582109,-1.205895552855503e-12,-1.000000000001206
2021-02-19,-1.343505573134325e-06,0.1157880595351446,-1.345523858922702e-12,-1.0000000000013456
2021-02-26,-6.913363911153894e-07,-0.48542350330371953,-6.923749535457044e-13,-1.0000000000006923
2021-03-05,4.383422037786853e-07,-1.634050527951338,4.3900070483593697e-13,-0.999999999999561
2021-03-12,9.997352364239235e-07,1.280718643575283,1.0012370920620114e-12,-0.9999999999989988
2021-03-19,7.273750635453561e-07,-0.2724323030293563,7.28467765193142e-13,-0.9999999999992716
2021-03-26,2.743085058133131e-07,-0.622878870116492,2.747205866933517e-13,-0.9999999999997253
2021-04-02,-2.8015214632967156e-07,-2.021303169214649,-2.805730058384278e-13,-1.0000000000002807
2021-04-09,-4.860186264175427e-07,0.7348381327252653,-4.867487495418531e-13,-1.0000000000004867
2021-04-16,-3.545328213278292e-07,-0.27053655547915756,-3.55065419457013e-13,-1.000000000000355
2021-04-23,-1.4543452356792457e-08,-0.9589785444904001,-1.4565300307253284e-14,-1.0000000000000147
2021-04-30,7.351503498848501e-08,-6.054854458552967,7.362547319828217e-14,-0.9999999999999264
2021-05-07,9.822012038640567e-08,0.3360548682564095,9.836767189424669e-14,-0.9999999999999016
2021-05-14,3.80909506222324e-08,-0.6121879053662365,3.81481728815546e-14,-0.9999999999999618
2021-05-21,-3.1714660102010236e-08,-1.8326035340136526,-3.176230355734614e-14,-1.0000000000000318
2021-05-28,-4.8063726531849306e-08,0.5155050180973808,-4.813593042749037e-14,-1.0000000000000482
2021-06-04,-3.6478582085987805e-08,-0.24103716631677807,-3.653338215922651e-14,-1.0000000000000366
2021-06-11,-8.238569608718557e-09,-0.7741532390349359,-8.250946027760166e-15,-1.0000000000000082
2021-06-18,1.9420715825252306e-08,-3.3572921936230435,1.94498906612441e-14,-0.9999999999999806
2021-06-25,2.6257747648598722e-08,0.352048394346844,2.629719343875676e-14,-0.9999999999999737
2021-07-02,1.4240505073579018e-08,-0.4576646381039091,1.4261897920459653e-14,-0.9999999999999858
2021-07-09,-1.2634666752406952e-09,-1.0887234454615557,-1.2653647223241774e-15,-1.0000000000000013
2021-07-16,-1.4743458187981041e-08,10.669051884706303,-1.4765606597877808e-14,-1.0000000000000147
2021-07-23,-1.494675350519279e-08,0.013788848899607187,-1.4969207316166987e-14,-1.0000000000000149
2021-07-30,-6.820399494192313e-09,-0.5436868954972212,-6.830645462385868e-15,-1.0000000000000069
2021-08-06,4.034529700310651e-09,-1.5915386193647634,4.040590586189922e-15,-0.999999999999996
2021-08-13,9.710500925328232e-09,1.4068482937628497,9.725088558165446e-15,-0.9999999999999902
2021-08-20,7.638990301707762e-09,-0.21332685507678373,7.650466000708798e-15,-0.9999999999999923
2021-08-27,-1.621132436049465e-10,-1.0212218156067963,-1.6235677877310613e-16,-1.0000000000000002
2021-09-03,-5.006716964687703e-09,29.884071241511663,-5.014238322170958e-15,-1.000000000000005
2021-09-10,-5.227075991770882e-09,0.044012679094378004,-5.234928384347401e-15,-1.0000000000000053
2021-09-17,-1.975028820634239e-09,-0.6221541787906706,-1.9779958143557718e-15,-1.000000000000002
2021-09-24,3.12063137116422e-09,-2.580043459903585,3.1253193501895027e-15,-0.9999999999999969
2021-10-01,5.093123382814406e-09,0.632081068554504,5.100774544631351e-15,-0.9999999999999949
2021-10-08,3.5196598714146814e-09,-0.3089388167404351,3.52494729235321e-15,-0.9999999999999964
2021-10-15,1.1182679414051202e-09,-0.6822795434049578,1.1199478631999196e-15,-0.9999999999999989
2021-10-22,-2.0490848451199483e-09,-2.8323737713031845,-2.0521630897545795e-15,-1.000000000000002
2021-10-29,-3.0752373931129002e-09,0.5007857778250677,-3.079857178881221e-15,-1.000000000000003
2021-11-05,-2.036439635477909e-09,-0.33779433092268396,-2.039498883803614e-15,-1.000000000000002
2021-11-12,-5.966309299650765e-10,-0.7070225311023963,-5.975272207962707e-16,-1.0000000000000007
2021-11-19,7.213290792026366e-10,-2.2090038296285766,7.224126982500112e-16,-0.9999999999999992
2021-11-26,1.2836458322526002e-09,0.7795564732695281,1.2855741935429139e-15,-0.9999999999999987
2021-12-03,9.429902907640205e-10,-0.26538125464933093,9.444069011156935e-16,-0.999999999999999
2021-12-10,4.483548760371938e-11,-0.9524539244540967,4.490284186651918e-17,-1.0
2021-12-17,-6.799658831702074e-10,-16.165796548932814,-6.809873642165325e-16,-1.0000000000000007
2021-12-24,-8.098047421013006e-10,0.19094907868869115,-8.110212740123195e-16,-1.0000000000000009
2021-12-31,-4.483063093206928e-10,-0.44640197073010845,-4.489797789891768e-16,-1.0000000000000004
2022-01-07,-1.5606454714423915e-10,-0.6518796548263623,-1.5629899563769578e-16,-1.0000000000000002
2022-01-14,2.0319305435688068e-10,-2.3019808667312764,2.0349830180959516e-16,-0.9999999999999998
2022-01-21,3.2267896958094185e-10,0.5880413363647783,3.231637151536725e-16,-0.9999999999999997
2022-01-28,2.2164853854218057e-10,-0.3130989018899122,2.2198151080839326e-16,-0.9999999999999998
2022-02-04,7.189723471938727e-11,-0.6756250449821715,7.200524258326218e-17,-0.9999999999999999
2022-02-11,-7.035135302495665e-11,-1.9784987322465997,-7.045703858283091e-17,-1.0
2022-02-18,-1.2604405075018463e-10,0.7916364836006975,-1.2623340085146184e-16,-1.0000000000000002
2022-02-25,-8.026032935225793e-11,-0.36323587765890364,-8.038090070331291e-17,-1.0
2022-03-04,-2.2384783833077615e-11,-0.721097782506821,-2.2418411450253002e-17,-1.0
2022-03-11,4.1254258960253754e-11,-2.8429598993622194,4.13162333102191e-17,-1.0
